ID,TITLE,OVERAL RANK,MEAN SCORE
766,Kishin Houkou Demonbane,10247,5.98
1039,Mizuiro (2003),8551,6.29
1084,I''s,10811,5.88
1720,To Heart 2 OVA,5375,6.82
1815,Shakugan no Shana Movie,2604,7.36
2319,Freedom Previsited,7992,6.38
2928,.hack//G.U. Returner,6330,6.65
3076,Bishoujo Senshi Sailor Moon SuperS Specials,2507,7.38
3135,Dragon's Heaven,8968,6.21
3221,Shakugan no Shana-tan Movie,3995,7.1
3686,Tokimeki Memorial: Only Love Specials,6491,6.63
3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,672,8.01
4566,Prism Ark Specials,10108,6.01
5810,Sakuran Boy DT,14437,
6163,Kuroshitsuji Recap,3547,7.18
6368,Legend of Regios,8005,6.38
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,,7.11
7059,Black★Rock Shooter (OVA),4085,7.09
7549,Quiz Magic Academy: The Original Animation 2,10405,5.96
7596,Haiyoru! Nyaruani,8640,6.27
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,5209,6.85
1189,Eden's Bowy,7635,6.44
635,Juubee-chan: Lovely Gantai no Himitsu,6205,6.67
19029,Yuyushiki: Nyanyashiki,8512,6.29
40438,Obsolete,10419,5.95
1350,Parasite Dolls,6925,6.55
3060,Dallos,10228,5.99
1246,Yuugo: Koushounin,4278,7.05
2772,Juushin Enbu: Hero Tales,5416,6.81
52168,Kidou Senshi Gundam: Suisei no Majo - Prologue,911,7.87
33226,Kotowaza Gundam-san (ONA),10889,5.86
35982,Gundam Build Fighters: GM no Gyakushuu,3770,7.15
30651,Itoshi no Muco,5742,6.75
880,Aa! Megami-sama! Sorezore no Tsubasa,1888,7.53
231,Asagiri no Miko,9646,6.1
1671,Soreyuke! Uchuu Senkan Yamamoto Youko II,8667,6.27
8812,Alice SOS,9905,6.05
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,529,8.11
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,6045,6.7
17969,Tanken Driland: 1000-nen no Mahou,10193,6
60445,Meitantei Conan Movie 28: Sekigan no Flashback,1717,7.58
37577,Hibike! Euphonium Movie: Photo Session e Youkoso,8956,6.22
40779,Tenchi Muyou! Ryououki: Heianmuyo! Picture Drama,11014,5.84
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),8883,6.23
1224,Aquarian Age: Sign for Evolution,9981,6.04
40156,Digimon Survive: Prologue Movie,7342,6.48
1885,Master of Epic: The Animation Age,10891,5.86
2336,Hikaru no Go: New Year Special,3091,7.27
21575,Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,8982,6.21
18099,Recorder to Randoseru Mi☆,6730,6.59
1156,I: Wish You Were Here,10318,5.97
19133,Turning Girls,10039,6.03
42956,Hanhua Riji 2nd Season,1602,7.61
62422,Silent Witch: Chinmoku no Majo no Kakushigoto - Sennyuu Kiroku,9006,6.21
4189,Fuyu no Sonata,2920,7.3
4508,D.C.S.S: Da Capo Second Season Omake,7054,6.53
9203,K-On!!: Ura-On!!,6889,6.56
52079,Cardfight!! Vanguard: will+Dress Season 3,6689,6.59
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,3868,7.13
673,Mai-HiME Specials,5176,6.86
32571,Shounen Ashibe: Go! Go! Goma-chan,9369,6.14
33490,Kaitou Joker 4th Season,2462,7.39
1336,Kyoushoku Soukou Guyver II,4673,6.96
749,Nanami-chan,10330,5.97
1841,Dai Mahou Touge Omake,5542,6.79
5983,Higepiyo,4231,7.06
1881,Sasami: Mahou Shoujo Club,6752,6.58
4069,Pucca,6367,6.65
5027,Stitch!,9810,6.07
54633,Pokemon Concierge,1362,7.69
9177,Burning Blood,9220,6.17
51251,D4DJ Double Mix,2928,7.29
2330,Jibaku-kun,2709,7.34
5118,Suzumiya Haruhi-chan no Yuuutsu,2220,7.45
9220,Seikimatsu Occult Gakuin Specials,7219,6.5
6437,Sora wo Kakeru Shoujo Picture Drama,8666,6.27
10249,Toaru Majutsu no Index-tan II,5124,6.87
14941,AKB0048: Next Stage,1590,7.61
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,7323,6.49
10801,Copihan,12868,5.38
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,10291,5.98
609,Saishuu Heiki Kanojo: Another Love Song,4283,7.04
6890,Ontama!,6585,6.61
17121,Dareka no Manazashi,2861,7.31
35680,Time Driver: Bokura ga Kaita Mirai,10210,5.99
3654,Macademi Wasshoi!,5012,6.89
560,Soukyuu no Fafner: Dead Aggressor - Right of Left,2608,7.36
1161,Maze☆Bakunetsu Jikuu (TV),6742,6.58
1574,Get Ride! AMDriver,8706,6.26
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),7015,6.54
2732,Baby Baachan,7735,6.42
2740,Monkey Turn,7687,6.43
38467,Wu Geng Ji Zhi San Jie,3310,7.23
56578,Honghuang Ling Zun,8272,6.33
58509,Zhu Xian 2nd Season,796,7.93
59156,Ludi Jian Xian,18046,
59410,Ling Wu Dalu,5028,6.88
60828,Hua Jianghu: Bu Liang Ren Qi - Jiu Youxuan Tian,21805,
7247,Naked Wolves,12039,5.63
12857,Star Driver the Movie,6506,6.62
48537,Shi Yi Chang An: Mingyue Jishi You Er,2954,7.29
17849,Sparrow's Hotel,12704,5.42
6682,11eyes,10002,6.03
6634,Sengoku Basara Ni,2094,7.48
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,5287,6.84
7017,K-On!: Ura-On!,8000,6.38
4155,One Piece Film: Strong World,639,8.04
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,451,8.18
31490,One Piece Film: Gold,913,7.87
49110,Yami Shibai 9,10624,5.92
23703,Gatchaman Crowds: Embrace,2769,7.33
39734,Line Novel,,6.2
23835,Moonrakers,,5.51
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,9937,6.05
31144,Mottainai (Special),,6.37
33741,Kidou Keisatsu Patlabor: Reboot,7280,6.49
36588,Luo Xiao Hei Zhan Ji: Fan Wai,6718,6.59
37516,City Hunter Movie: Shinjuku Private Eyes,2117,7.47
37641,Yin Yang Shi: Ping An Wu Yu,8124,6.36
39490,Soba e,9456,6.13
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,9193,6.18
41223,Shi Yi Chang An: Mingyue Jishi You,4900,6.91
42947,Qin Xia,6930,6.55
49361,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,2074,7.49
49431,Kanashiki Debu Neko-chan,8454,6.3
28981,Ame-iro Cocoa,13908,4.73
3977,To Heart Omake,9207,6.17
10731,Tennis no Oujisama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,2339,7.42
10633,Shiodome Cable TV,14856,
18523,Senyuu. 2,2421,7.4
2612,Spoon Obasan,6312,6.66
970,Yokoyama Mitsuteru Sangokushi,2673,7.35
1091,Kidou Senshi Gundam II: Ai Senshi-hen,2733,7.33
1092,Kidou Senshi Gundam III: Meguriai Sora-hen,1186,7.75
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,5580,6.78
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,3236,7.24
4210,Gokiburi-tachi no Tasogare,11267,5.8
5936,Hashire! Shiroi Ookami,9234,6.17
12745,Bari Bari Densetsu (1987),6434,6.63
28495,Sidonia no Kishi Movie,3148,7.25
35759,Sidonia no Kishi: Ai Tsumugu Hoshi,2218,7.45
39333,Seikai no Senki II Special,8129,6.35
57663,Kui Cheng Shoufu Cong Youxi Kaishi,1356,7.69
10014,Shouwa Monogatari,5282,6.84
15487,Kuroko no Basket NG-shuu,1514,7.64
328,Piano,10259,5.98
444,Maria-sama ga Miteru: Haru,1617,7.61
6187,Nodame Cantabile OVA,2458,7.4
21851,Tesagure! Bukatsumono Encore,4415,7.02
17409,Suki tte Ii na yo.: Mei and Marshmallow,5205,6.85
3840,Crystal Blaze,9559,6.11
7561,Kaitou Reinya,12089,5.61
8560,"Kyou, Koi wo Hajimemasu",7681,6.43
13377,Recorder to Randoseru Re♪,5512,6.79
61753,Shixiong A Shixiong Nian Fan 2,14876,
16211,Bakumatsu Gijinden Roman,9493,6.12
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,5602,6.78
37441,Psycho-Pass: Sinners of the System Case.2 - First Guardian,2197,7.46
8648,Break Blade Movie Picture Drama,6971,6.54
5306,Tales of Symphonia The Animation: Tethe'alla-hen,2271,7.44
10197,Nyanpire The Animation,6382,6.64
982,Cosplay Complex,11453,5.75
4088,Wonder 3,9213,6.17
32553,Nisekoi: OVA,4256,7.05
3008,Time Bokan Series: Yatterman,6044,6.7
6448,Yuusei Shounen Papii,12864,5.38
375,Bannou Bunka Neko-Musume (1998),7233,6.5
580,Kogepan,5660,6.76
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,7651,6.44
12823,Shakugan no Shana-tan III (Final): Final Destruction,4544,6.99
5688,Gegege no Kitarou (1968),5632,6.77
16726,gdgd Fairies 2,4847,6.92
1225,3x3 Eyes: Seima Densetsu,4921,6.9
5372,Seisenshi Dunbine OVA,12009,5.63
10217,Kaitou Tenshi Twin Angel: Kyunkyun☆Tokimeki Paradise!!,9779,6.07
13141,Shiba Inuko-san,11710,5.7
1659,Mai-Otome Specials,4861,6.92
2168,Sakura Taisen: New York,8925,6.22
671,Lemon Angel Project,7259,6.5
1836,Shuffle! Memories,7108,6.52
1953,Code Geass: Hangyaku no Lelouch Picture Drama,4842,6.92
6050,Mahou Sensei Negima!: Mou Hitotsu no Sekai,1855,7.54
546,Wind: A Breath of Heart (TV),10622,5.92
9793,Senjou no Valkyria 3: Tagatame no Juusou,3146,7.25
9774,Morita-san wa Mukuchi,7080,6.53
11615,Morita-san wa Mukuchi. 2,6565,6.62
12907,Sekiei Ayakashi Mangatan,11708,5.7
15359,Kyousou Giga (2012),3893,7.12
56704,Kengan Ashura Season 2 Part 2,1005,7.83
11339,A-Channel+smile,4080,7.09
6875,Iron Man,9946,6.04
9241,Super Robot Taisen OG: The Inspector,3474,7.2
5473,Tsuri Baka Nisshi,15614,
7175,Himitsukessha Taka no Tsume Countdown,11754,5.69
8123,Cooking Papa,5878,6.73
1055,Blame!,10652,5.91
2707,Majime ni Fumajime Kaiketsu Zorori,6000,6.71
5883,Examurai Sengoku,8970,6.21
6902,Saikyou Bushouden: Sangoku Engi,5365,6.82
8158,Gegege no Kitarou: Jigoku-hen,8817,6.24
1972,Meitantei Holmes,2473,7.39
7307,Gegege no Kitarou (1985),6788,6.58
21469,Stand By Me Doraemon,513,8.12
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,1771,7.56
1067,Kishin Houkou Demonbane (TV),7089,6.52
2211,Jumping,7361,6.48
13245,Shin Tennis no Oujisama Specials,2145,7.47
1544,Super Robot Taisen OG The Animation,6647,6.6
17127,Chokkyuu Hyoudai Robot Anime: Straight Title,11681,5.7
32309,Tabi Machi Late Show,9030,6.2
34812,ViVid Strike! Specials,6399,6.64
15133,Aoi Sekai no Chuushin de,11824,5.67
31670,Kaitou Joker 3rd Season,3206,7.24
36409,Yodel no Onna,13203,5.24
1370,Atama Yama,8151,6.35
1998,Amazing Nuts!,,6.43
2202,Waga Seishun no Arcadia,2165,7.46
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,4814,6.92
6572,Shakugan no Shana S,2823,7.32
9510,Mitsudomoe Zouryouchuu!,1478,7.65
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,11845,5.67
2230,Hana no Ko Lunlun,5073,6.88
3023,Esper Mami,7241,6.5
3877,Sasurai no Shoujo Nell,8210,6.34
574,Rean no Tsubasa,12104,5.61
2306,Kidou Senshi SD Gundam no Gyakushuu,9241,6.17
6792,Kidou Senshi SD Gundam Mk-V,12209,5.58
8022,Tegamibachi Gakuen,3477,7.2
9393,T.P. Sakura: Time Paladin Sakura,11082,5.83
10177,DD Hokuto no Ken,9835,6.06
13139,Gakkatsu!,7723,6.43
1448,Hyakujuu-Ou GoLion,5331,6.83
32566,Noblesse: Pamyeol-ui Sijak,3218,7.24
31566,Ketsuekigata-kun! 3,8572,6.28
7643,Domo-kun,7558,6.45
10067,Angel Beats! Another Epilogue,2244,7.44
1106,Eikyuu Kazoku,10964,5.85
3456,Candy☆Boy: Side Story For Archive,5735,6.75
1244,Ankoku Shindenshou Takegami,12289,5.55
3809,Shirayuki Hime no Densetsu,5938,6.72
5647,Doukyuusei 2 Special: Sotsugyousei,13476,5.1
2243,Karasu Tengu Kabuto,7755,6.42
1572,Jungle Taitei,6733,6.58
2040,Mahou no Angel Sweet Mint,6640,6.6
17237,Peeping Life: World History,11421,5.76
33572,Idol Memories,12833,5.39
284,Area 88 (TV),4569,6.98
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,10033,6.03
9806,Qin Shi Mingyue: Bai Bu Fei Jian,8475,6.3
20909,Kyoukai no Kanata: Mini Gekijou,5025,6.88
9617,K-On! Movie,238,8.36
3114,Chiisana Kyojin Microman,8246,6.33
23,Ring ni Kakero 1,8186,6.35
1137,Mushrambo,4866,6.92
1314,DT Eightron,8696,6.26
1873,Plawres Sanshirou,2582,7.37
2127,Chouja Raideen,7989,6.38
2786,Bakegyamon,6528,6.62
2934,Shiawase Sou no Okojo-san,6756,6.58
3035,Chouon Senshi Borgman,8611,6.28
3493,Ryuusei no Rockman Tribe,4800,6.93
4060,Grimm Meisaku Gekijou,2365,7.42
4470,Gene Diver,8261,6.33
5505,Viper's Creed,6229,6.67
9978,Kyouryuu Tankentai Born Free,10755,5.89
10347,Happy Kappy,12591,5.46
10349,Suzy's Zoo: Daisuki! Witzy,10514,5.94
919,Ray The Animation,6729,6.59
8190,Nodame Cantabile Finale OVA,1863,7.54
23361,Bakuman. 3rd Season Specials,4702,6.95
10338,Honto ni Atta! Reibai Sensei,7358,6.48
1729,Maria-sama ga Miteru 3rd,1122,7.78
9563,Hidamari Sketch x ☆☆☆ Specials,1070,7.8
1382,Yuusha-Ou GaoGaiGar Final,553,8.09
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,4306,7.04
41063,Kidou Senshi Gundam G40,9852,6.06
10832,Ikoku Meiro no Croisée: Yune & Alice,8451,6.3
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,5030,6.88
4454,Macross F: Close Encounter - Deculture Edition,1427,7.67
6209,Macross 7 Plus,5664,6.76
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6115,6.69
34541,Mary to Majo no Hana,3046,7.27
43683,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,2245,7.44
8518,Mai-Otome Special: Otome no Inori,8581,6.28
10519,Mahou Shoujo Sonico★Magica,11354,5.78
10737,A-Channel: +A-Channel,4762,6.94
32950,RS Keikaku: Rebirth Storage,12609,5.45
10796,Softenni Specials,9722,6.08
12501,Ai Mai! Moe Can Change!,12580,5.46
17351,Mangirl!: Asobu Henshuu Girl,10875,5.87
9121,Heroman Specials,8354,6.32
18133,Ikeike! Momon-chan,12782,5.4
18425,Ikeike! Momon-chan Specials,13210,5.24
18771,Gifuu Doudou!!: Kanetsugu to Keiji,7906,6.4
11705,Dragon Age: Blood Mage no Seisen,9990,6.04
5493,Ranma ½: Akumu! Shunmin Kou,2093,7.48
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,2588,7.36
679,Shadow Skill (1996),7011,6.54
2500,The Cockpit,3499,7.19
1608,Salaryman Kintarou,2278,7.43
8456,Queen's Blade: Utsukushiki Toushi-tachi,7193,6.51
1980,Trava: Fist Planet,7210,6.51
4578,Time Bokan Oudou Fukko,9730,6.08
1966,Ankoku Shinwa,14156,4.23
4591,Yoiko,9641,6.1
30030,Jewelpet Magical Change,6368,6.64
41750,Koukaku Kidoutai: SAC_2045 Season 2,5262,6.84
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,4224,7.06
5854,Shin Chou Kyou Ryo: Condor Hero III,3469,7.2
7375,Shakugan no Shana-tan S,5201,6.85
7463,Weiß Survive R,10352,5.97
10152,Kimi ni Todoke: Kataomoi,3715,7.15
12419,Guilty Crown: Kiseki - Reassortment,3952,7.11
568,Bubblegum Crisis Tokyo 2040,4107,7.08
40256,Cannon Busters,7736,6.42
1597,Panyo Panyo Di Gi Charat,6360,6.65
3956,Shakugan no Shana-tan II (Second),3640,7.17
6864,xxxHOLiC Rou,439,8.18
3515,Saint Seiya: Meiou Hades Elysion-hen,1689,7.58
4242,Ginga Reppuu Baxingar,7994,6.38
5658,Great Mazinger,4226,7.06
956,Daikuu Maryuu Gaiking,6442,6.63
9911,Houkago no Pleiades,9505,6.12
22099,Hero Bank,10384,5.96
1719,Rozen Maiden: Ouvertüre,1311,7.71
8999,Origami Warriors,7876,6.4
5016,Fluximation,,6.4
6609,Pucca (TV),5842,6.73
1590,Legendz: Yomigaeru Ryuuou Densetsu,2806,7.32
10348,Fireball Charming,5549,6.79
1988,Himawari!!,7728,6.43
34961,Yume Oukoku to Nemureru 100-nin no Oujisama: Short Stories,10062,6.02
37045,Imouto sae Ireba Ii. (ONA),7444,6.47
37047,Imouto sae Ireba Ii. (ONA) Specials,7329,6.49
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,2322,7.42
61295,Kidou Senshi Gundam: GQuuuuuuX - Beginning,1435,7.66
38112,Tales of Puppet,10615,5.92
60185,Kuromi's Pretty Journey: Hacha Mecha! Multiverse Daidasshutsu!,7093,6.52
23987,Sarusuberi: Miss Hokusai,3659,7.16
3449,Kamichu! Specials,2255,7.44
1249,"Zone of the Enders: Dolores, I",4835,6.92
4052,Medarot Damashii,6194,6.68
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,3965,7.11
22583,Uchuu Kyoudai: Number Zero,1697,7.58
36604,Bang Babang Bang!!!,,5.35
4173,Shigofumi Picture Drama,7779,6.42
8800,Senkou no Night Raid Specials,5445,6.8
37893,Yami Shibai 6,9019,6.21
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,4828,6.92
1701,Boku no Marie,8691,6.26
31050,Cyborg 009 VS Devilman,8632,6.27
7044,Zan Sayonara Zetsubou Sensei Bangaichi,1201,7.75
8668,Seikon no Qwaser Picture Drama,10426,5.95
39935,Ultraman Season 2,6326,6.65
3317,Uchuusen Sagittarius,5288,6.84
1194,Coyote Ragtime Show,6610,6.61
6948,Bakemonogatari Recap,2915,7.3
10098,Kobato.: Hajimete no Kobato.,5351,6.82
13403,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,1951,7.52
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,6978,6.54
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,1554,7.62
6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,3834,7.14
24029,Shijou Saikyou no Deshi Kenichi Specials,3299,7.23
24921,Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,1063,7.8
8763,Hajime Ningen Gyatoruz,9327,6.15
10889,Jungle Kurobee,11200,5.81
2892,Hakushon Daimaou,9920,6.05
3020,Gu-Gu Ganmo,9148,6.18
3947,Jarinko Chie (TV),6349,6.65
6087,Jetter Mars,8736,6.25
6701,Jim Button,8978,6.21
3522,Choujin Locke,8154,6.35
4536,Muteki Robo Trider G7,7853,6.41
4967,Choujin Locke: Mirror Ring,12583,5.46
10965,Kagaku Bouken-tai Tansar 5,9602,6.1
2825,Arabian Nights: Sindbad no Bouken (TV),3326,7.22
2827,Calimero,8692,6.26
3858,Konchuu Monogatari Minashigo Hutch,6637,6.6
11268,Ganso Tensai Bakabon,8617,6.28
1458,Uchuu no Kishi Tekkaman,9034,6.2
2836,Chiisana Viking Vickie,6061,6.7
3806,Sasuga no Sarutobi,7497,6.46
4534,Choujin Locke: Shinsekai Sentai,10634,5.92
5287,Ippatsu Kanta-kun,9945,6.04
3213,Ganbare Genki,2797,7.32
1897,Zettai Muteki Raijin-Oh,5145,6.86
2687,Gokuu no Daibouken,8264,6.33
2761,Densetsu Kyojin Ideon: Hatsudou-hen,805,7.92
2916,Genki Bakuhatsu Ganbaruger,4515,7
2973,Fire Tripper,7825,6.41
3285,Himitsu no Akko-chan,7565,6.45
3361,UFO Senshi Dai Apolon,10721,5.9
3915,Time Bokan,7507,6.46
4062,Musashi no Ken,3970,7.11
4154,Time Bokan Series: Yattodetaman,7802,6.41
4198,Koutetsu Jeeg,4318,7.04
4199,Entaku no Kishi Monogatari: Moero Arthur,8233,6.34
4208,Tetsujin 28-gou (1980),5940,6.72
4486,Getter Robo G,7163,6.51
5311,Astroganger,7892,6.4
5344,Time Bokan Series: Itadakiman,11248,5.8
5832,Tiger Mask Nisei,2847,7.31
6397,Tentoumushi no Uta,8765,6.25
6468,Tensai Bakabon,8216,6.34
6672,Video Senshi Lezarion,7116,6.52
6889,Time Bokan Series: Zenderman,11016,5.84
8011,Time Bokan Series: Gyakuten Ippatsuman,10912,5.86
8234,Muumin,3725,7.15
8235,Muumin (1972),6902,6.56
8240,Wanpaku Oomukashi Kum Kum,9716,6.09
8415,Oi! Ryouma,7381,6.48
8553,Time Bokan Series: Time Patroltai Otasukeman,8671,6.27
8786,Inakappe Taishou,8567,6.28
10562,Machine Hayabusa,9066,6.2
10815,UFO Senshi Dai Apolon 2,9189,6.18
2362,Run=Dim,13930,4.71
3962,Chocolate Underground,9749,6.08
38673,Mini Toji,9591,6.11
920,Nurse Witch Komugi-chan Magikarte Special,8028,6.37
921,Nurse Witch Komugi-chan Magikarte Z,6566,6.62
1586,Aoi Umi no Tristia,12173,5.59
1593,Azumanga Web Daiou,5895,6.72
9355,Sekirei: Pure Engagement Episode 0,3639,7.17
138,Hunter x Hunter: Greed Island,438,8.18
3791,Air Gear Special,3238,7.24
645,Hikaru no Go: Hokuto Hai e no Michi,800,7.93
5529,Pokemon: Odoru Pokemon Himitsu Kichi,7490,6.46
3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,2722,7.34
4205,KimiKiss Pure Rouge: Love Fighter,4883,6.91
9888,Shinryaku! Ika Musume Specials,2972,7.28
10092,Break Blade Movie 6: Doukoku no Toride,1415,7.67
13517,Ryuugajou Nanana no Maizoukin PV,,6.54
38203,The iDOLM@STER SideM: Wake Atte Mini!,8767,6.25
2752,Tennis no Oujisama: Zenkoku Taikai-hen - Semifinal,920,7.87
20543,Bayonetta: Bloody Fate,6410,6.64
2294,Kidou Senshi Gundam SEED Destiny Special Edition,3527,7.19
259,Happy☆Lesson,6791,6.58
31927,Phantom of the Kill: Zero kara no Hangyaku,9596,6.11
1395,Future GPX Cyber Formula Sin,2124,7.47
3641,Naisho no Tsubomi,7182,6.51
722,Baby☆Love,9472,6.13
1853,Cutie Honey F,6611,6.61
2074,Kerokero Chime,7472,6.46
2804,Hana no Mahoutsukai Mary Bell,6457,6.63
4075,Super Robot Taisen OG: Divine Wars - Sorezore no Michi,5960,6.71
9724,Break Blade Movie 5: Shisen no Hate,1100,7.79
2952,Final Fantasy VII: Advent Children Complete,871,7.89
5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,3479,7.2
6999,Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,4156,7.07
8230,True Tears Epilogue,,6.59
8422,Vampire Knight: Gekiai no Portrait,5768,6.75
7066,Mahoromatic: Tadaima Okaeri,4341,7.03
2967,Saishuu Shiken Kujira,13687,4.93
374,Bannou Bunka Neko-Musume DASH!,8519,6.29
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,4689,6.95
524,Onegai☆Twins: Natsu wa Owaranai,4600,6.98
588,Itsudatte My Santa!,10866,5.87
1235,Ichitaka no Mousou Nikki,8239,6.34
1725,Keitai Shoujo,13292,5.2
112,Chou Henshin Cosprayers,13813,4.82
1739,Shibawanko no Wa no Kokoro,14779,
18755,Donyatsu,10961,5.85
18639,Rinne no Lagrange Season 2 Specials,8660,6.27
4853,Tezuka Osamu no Don Dracula,10271,5.98
2699,Uchuu Kaizoku Mito no Daibouken,8327,6.32
748,True Love Story,10720,5.9
54866,Blue Lock: Episode Nagi,2916,7.3
298,.hack//Tasogare no Udewa Densetsu,6946,6.55
317,Final Fantasy VII: Advent Children,1299,7.71
31549,Peeping Life TV: Season 1??,11855,5.67
12017,Tiger & Bunny Movie 2: The Rising,1399,7.68
706,Comic Party Revolution,7631,6.44
1181,Hikyou Tanken Fam & Ihrlie,6179,6.68
1167,Samurai Gun,10522,5.93
1817,DearS: Kin no Tama desu no?,5627,6.77
5369,Street Fighter IV: Aratanaru Kizuna,8859,6.23
8026,Super Street Fighter IV,8304,6.33
9734,K-On!!: Keikaku!,965,7.85
1220,Hoshizora Kiseki,11671,5.71
3328,School Days: Magical Heart Kokoro-chan,12412,5.52
3501,Wellber no Monogatari: Sisters of Wellber Zwei,5947,6.72
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,2864,7.31
2143,Saiyuuki Reload: Burial,1242,7.73
4476,Gensoumaden Saiyuuki: Kibou no Zaika,5158,6.86
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,1878,7.54
5080,Quiz Magic Academy: The Original Animation,10027,6.03
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,1800,7.55
144,Kanon,4188,7.06
148,Kita e.: Diamond Dust Drops,6913,6.55
261,Happy☆Lesson Advance,5722,6.76
262,Happy☆Lesson The Final,5724,6.76
31645,Persona 5 the Animation: The Day Breakers,4260,7.05
14175,Hanasaku Iroha Movie: Home Sweet Home,1002,7.83
1823,Shin Hakkenden,3643,7.17
3369,Shoubushi Densetsu Tetsuya,1983,7.51
4484,"Umi no Yami, Tsuki no Kage",11018,5.84
2461,Metal Skin Panic MADOX-01,10683,5.91
5216,D.C.if: Da Capo if,4013,7.1
6068,Sensei no Ojikan: Dokidoki School Hours OVA,6935,6.55
27887,Yama no Susume Second Season Specials,5143,6.86
5520,Onegai My Melody Sukkiri♪,4724,6.95
25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,5510,6.79
1233,Aozora Shoujo-tai,7331,6.48
1917,Kidou Senshi Gundam MS IGLOO: 1-nen Sensou Hiroku,7254,6.5
2273,Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,1159,7.77
2797,Koukou Tekken-den Tough,5173,6.86
4094,Batman: Gotham Knight,4839,6.92
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,4177,7.07
4646,Cobra The Animation: The Psycho-Gun,5383,6.82
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,2743,7.33
17733,Dibetagurashi: Ahiru no Seikatsu,11545,5.73
49134,RabbiTube: Creator ni Challenge!,4064,7.09
4756,Hello Harinezumi: Satsui no Ryoubun,7909,6.4
1549,1000-nen Joou: Queen Millennia,5784,6.74
1899,Masou Kishin Cybuster,9792,6.07
3448,Mad★Bull 34,8282,6.33
17697,Neon The Animation,13373,5.16
50462,Jiyi Guanli Ju,2319,7.42
39610,ACCA: 13-ku Kansatsu-ka - Regards,3749,7.15
1196,Masuda Kousuke Gekijou: Gag Manga Biyori,3806,7.14
30531,Gakuen Handsome The Animation,8441,6.3
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,2492,7.39
